score,gap,time,status,run_id
550.2,0.0,72.00969505310059,OPTIMAL,0
550.2,0.0,63.85305976867676,OPTIMAL,1
550.2,0.0,31.435596704483032,OPTIMAL,2
550.2,0.0,113.99582433700562,OPTIMAL,3
550.2,0.0,93.21671628952026,OPTIMAL,4
550.2,0.0,146.87335228919983,OPTIMAL,5
550.2,0.0,59.633707761764526,OPTIMAL,6
550.2,0.0,69.73420262336731,OPTIMAL,7
550.2,0.0,57.224061727523804,OPTIMAL,8
550.2,0.0,89.4416573047638,OPTIMAL,9
